Date,Store_ID,Store_Location,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Units_Sold,Total_Sales,Discount_Percentage,Revenue,Customer_Type,Payment_Mode,Promotion_Applied,Stock_On_Hand,Store_Rating,Region,Holiday_Flag
2023-08-19,STR_105,Pune,PRD_071,Sports,Outdoor,Decathlon,22781.13,1,22781.13,0,22781.13,New,Debit Card,Yes,64,4.8,West,0
2023-02-19,STR_103,Delhi,PRD_856,Sports,Gym Equipment,Decathlon,3841.88,45,172884.6,15,146951.91,New,Cash,No,145,3.8,North,0
2024-07-08,STR_108,Ahmedabad,PRD_662,Electronics,Laptops,Samsung,11763.31,45,529348.95,5,502881.50249999994,New,Cash,No,459,4.5,West,0
2024-12-17,STR_108,Ahmedabad,PRD_947,Fashion,Footwear,Nike,21223.58,15,318353.7,5,302436.015,New,Debit Card,No,317,4.2,West,0
2023-09-05,STR_105,Pune,PRD_699,Electronics,Accessories,OnePlus,39347.43,23,904990.89,0,904990.89,New,Debit Card,No,160,4.4,West,0
2024-03-27,STR_101,Mumbai,PRD_714,Electronics,Laptops,Sony,10350.66,3,31051.98,5,29499.380999999998,Returning,Debit Card,No,183,4.0,West,0
2023-02-15,STR_101,Mumbai,PRD_384,Electronics,Mobiles,OnePlus,22418.89,1,22418.89,20,17935.112,Returning,UPI,No,330,4.8,West,0
2023-10-28,STR_107,Kolkata,PRD_342,Home Appliances,Kitchen,Philips,29307.78,43,1260234.54,0,1260234.54,New,Debit Card,No,247,4.6,East,0
2023-10-04,STR_108,Ahmedabad,PRD_036,Sports,Gym Equipment,Yonex,11230.07,45,505353.14999999997,0,505353.14999999997,New,Debit Card,No,64,3.7,West,0
2024-09-09,STR_104,Chennai,PRD_035,Sports,Gym Equipment,Yonex,38190.49,5,190952.44999999998,20,152761.96,Returning,Credit Card,No,201,4.9,South,0
2023-11-24,STR_103,Delhi,PRD_785,Groceries,Beverages,Amul,42885.06,35,1500977.0999999999,20,1200781.68,Returning,Cash,No,169,3.6,North,0
2023-02-06,STR_102,Bangalore,PRD_426,Fashion,Women Clothing,H&M,48968.03,19,930392.57,0,930392.57,Returning,Cash,No,414,4.0,South,0
2023-10-01,STR_103,Delhi,PRD_766,Electronics,Accessories,OnePlus,14309.95,27,386368.65,0,386368.65,New,Credit Card,No,64,4.9,North,0
2024-08-17,STR_103,Delhi,PRD_080,Electronics,Mobiles,Samsung,357.61,12,4291.32,5,4076.7539999999995,Returning,Credit Card,No,401,4.0,North,0
2024-05-13,STR_104,Chennai,PRD_789,Groceries,Household,Tata,43748.02,12,524976.24,20,419980.992,New,Cash,No,164,4.3,South,0
2024-01-02,STR_103,Delhi,PRD_075,Groceries,Household,Tata,27784.16,2,55568.32,5,52789.903999999995,Returning,Cash,No,134,4.7,North,0
2024-03-18,STR_106,Hyderabad,PRD_486,Home Appliances,Lighting,Philips,14021.39,45,630962.5499999999,20,504770.04,New,Debit Card,Yes,102,4.3,South,0
2023-06-03,STR_105,Pune,PRD_554,Sports,Athletics,Yonex,25879.27,24,621102.48,15,527937.108,Returning,Credit Card,No,220,4.1,West,0
2024-09-14,STR_103,Delhi,PRD_656,Sports,Athletics,Reebok,8331.89,42,349939.38,0,349939.38,Returning,Debit Card,No,141,4.3,North,0
2024-08-30,STR_105,Pune,PRD_001,Sports,Athletics,Decathlon,45841.33,1,45841.33,10,41257.197,New,UPI,No,120,3.9,West,0
2023-04-06,STR_108,Ahmedabad,PRD_850,Sports,Athletics,Reebok,19821.88,1,19821.88,10,17839.692000000003,Returning,Debit Card,No,260,3.5,West,0
2023-11-23,STR_106,Hyderabad,PRD_162,Groceries,Snacks,Nestle,2535.42,17,43102.14,20,34481.712,Returning,Cash,No,370,4.1,South,0
2023-12-23,STR_107,Kolkata,PRD_473,Fashion,Men Clothing,Nike,49761.23,36,1791404.28,0,1791404.28,Returning,UPI,No,172,3.7,East,0
2023-06-20,STR_105,Pune,PRD_560,Groceries,Beverages,Amul,13263.25,3,39789.75,20,31831.800000000003,Returning,Credit Card,No,458,4.3,West,0
2024-03-06,STR_103,Delhi,PRD_963,Electronics,Mobiles,Samsung,25944.94,16,415119.04,20,332095.232,New,Debit Card,No,168,3.6,North,0
2024-03-10,STR_108,Ahmedabad,PRD_679,Home Appliances,Kitchen,Prestige,42885.21,44,1886949.24,20,1509559.392,Returning,Credit Card,No,96,3.6,West,0
2024-09-29,STR_104,Chennai,PRD_154,Groceries,Snacks,Britannia,12091.85,5,60459.25,15,51390.362499999996,Returning,Debit Card,No,368,4.4,South,0
2023-02-25,STR_106,Hyderabad,PRD_577,Home Appliances,Cleaning,Whirlpool,40205.31,29,1165953.99,20,932763.192,Returning,Debit Card,No,408,3.5,South,0
2024-09-14,STR_107,Kolkata,PRD_030,Home Appliances,Kitchen,LG,18723.38,13,243403.94,15,206893.349,Returning,UPI,No,311,4.6,East,0
2023-07-17,STR_102,Bangalore,PRD_668,Electronics,Laptops,OnePlus,1855.25,46,85341.5,20,68273.2,New,UPI,Yes,209,3.6,South,0
2023-03-14,STR_104,Chennai,PRD_443,Sports,Gym Equipment,Decathlon,16339.74,19,310455.06,15,263886.801,Returning,Credit Card,No,376,4.6,South,0
2024-04-11,STR_101,Mumbai,PRD_538,Groceries,Snacks,Nestle,21891.37,8,175130.96,15,148861.316,New,Credit Card,Yes,69,4.3,West,0
2023-04-11,STR_102,Bangalore,PRD_318,Fashion,Footwear,Levis,4764.2,24,114340.79999999999,0,114340.79999999999,Returning,Credit Card,No,478,4.8,South,0
2024-09-10,STR_104,Chennai,PRD_523,Sports,Gym Equipment,Reebok,27414.46,33,904677.1799999999,5,859443.3209999999,Returning,Debit Card,No,345,4.5,South,0
2023-03-23,STR_103,Delhi,PRD_444,Home Appliances,Lighting,Philips,18649.33,9,167843.97000000003,15,142667.37450000003,Returning,Debit Card,No,255,3.9,North,0
2023-03-10,STR_107,Kolkata,PRD_472,Home Appliances,Kitchen,Whirlpool,34833.16,3,104499.48000000001,0,104499.48000000001,New,UPI,Yes,145,4.2,East,0
2023-06-02,STR_101,Mumbai,PRD_384,Fashion,Men Clothing,Puma,20704.09,11,227744.99,20,182195.992,Returning,Cash,No,401,4.2,West,0
2024-02-16,STR_106,Hyderabad,PRD_939,Home Appliances,Cleaning,LG,21670.77,7,151695.39,5,144110.62050000002,Returning,Cash,Yes,333,4.1,South,0
2024-03-08,STR_108,Ahmedabad,PRD_184,Sports,Gym Equipment,Decathlon,4613.7,7,32295.899999999998,15,27451.514999999996,New,Debit Card,Yes,497,3.9,West,0
2023-04-03,STR_105,Pune,PRD_058,Fashion,Women Clothing,Nike,28418.58,32,909394.56,5,863924.832,Returning,Debit Card,No,248,4.9,West,0
2024-08-24,STR_104,Chennai,PRD_209,Home Appliances,Kitchen,Prestige,1520.35,9,13683.15,15,11630.6775,Returning,Credit Card,No,198,4.6,South,0
2023-05-01,STR_107,Kolkata,PRD_152,Groceries,Snacks,Nestle,12910.63,17,219480.71,20,175584.568,Returning,Cash,Yes,339,4.7,East,0
2024-07-15,STR_106,Hyderabad,PRD_311,Sports,Outdoor,Reebok,2375.96,7,16631.72,10,14968.548,Returning,Debit Card,No,269,4.0,South,0
2024-05-07,STR_102,Bangalore,PRD_588,Home Appliances,Cleaning,Prestige,1707.59,4,6830.36,5,6488.842,Returning,Credit Card,No,255,4.8,South,0
2023-01-19,STR_104,Chennai,PRD_399,Groceries,Beverages,Amul,3747.17,14,52460.380000000005,0,52460.380000000005,Returning,Credit Card,Yes,104,4.2,South,0
2024-07-23,STR_102,Bangalore,PRD_596,Fashion,Women Clothing,H&M,4347.29,37,160849.73,0,160849.73,New,Cash,No,445,4.7,South,0
2024-08-31,STR_103,Delhi,PRD_758,Electronics,Mobiles,Apple,21962.28,8,175698.24,15,149343.504,New,Debit Card,Yes,266,4.4,North,0
2023-01-26,STR_107,Kolkata,PRD_852,Sports,Outdoor,Yonex,31119.71,26,809112.46,0,809112.46,New,Credit Card,No,337,3.6,East,0
2023-02-12,STR_104,Chennai,PRD_344,Home Appliances,Cleaning,LG,13624.68,39,531362.52,10,478226.26800000004,New,Credit Card,Yes,304,4.8,South,0
2024-06-27,STR_105,Pune,PRD_157,Home Appliances,Cleaning,Prestige,28276.1,14,395865.39999999997,15,336485.58999999997,New,Debit Card,No,474,3.9,West,0
2023-09-27,STR_108,Ahmedabad,PRD_754,Groceries,Snacks,Nestle,28231.3,11,310544.3,20,248435.44,Returning,Credit Card,No,184,4.9,West,0
2024-03-15,STR_108,Ahmedabad,PRD_592,Sports,Gym Equipment,Reebok,19400.73,38,737227.74,5,700366.353,New,Cash,No,333,4.6,West,0
2024-10-03,STR_104,Chennai,PRD_064,Electronics,Accessories,Apple,1399.78,32,44792.96,5,42553.312,Returning,Debit Card,No,338,4.4,South,0
2023-02-19,STR_103,Delhi,PRD_369,Sports,Athletics,Decathlon,39288.83,42,1650130.86,10,1485117.7740000002,Returning,Credit Card,Yes,493,4.3,North,0
2023-08-14,STR_103,Delhi,PRD_142,Home Appliances,Cleaning,Prestige,30312.09,47,1424668.23,20,1139734.584,Returning,Debit Card,Yes,121,4.0,North,0
2023-07-04,STR_102,Bangalore,PRD_094,Groceries,Beverages,Amul,5678.49,37,210104.13,5,199598.9235,Returning,UPI,No,301,4.3,South,0
2023-11-10,STR_102,Bangalore,PRD_282,Electronics,Mobiles,Samsung,16796.67,38,638273.46,15,542532.441,Returning,Debit Card,Yes,333,4.7,South,0
2024-01-06,STR_108,Ahmedabad,PRD_941,Home Appliances,Cleaning,Prestige,38078.53,42,1599298.26,0,1599298.26,New,Credit Card,Yes,265,4.2,West,0
2024-08-26,STR_104,Chennai,PRD_998,Electronics,Mobiles,OnePlus,20305.19,15,304577.85,5,289348.95749999996,New,UPI,No,377,4.1,South,0
2024-02-13,STR_107,Kolkata,PRD_448,Fashion,Men Clothing,Levis,43665.27,6,261991.62,0,261991.62,Returning,Debit Card,No,385,3.6,East,0
2024-01-17,STR_108,Ahmedabad,PRD_987,Electronics,Laptops,Apple,2721.74,46,125200.04,5,118940.03799999999,Returning,UPI,Yes,395,3.8,West,0
2023-05-03,STR_101,Mumbai,PRD_088,Fashion,Women Clothing,Levis,17777.01,13,231101.12999999998,0,231101.12999999998,Returning,Credit Card,No,458,4.6,West,0
2023-04-26,STR_104,Chennai,PRD_134,Sports,Gym Equipment,Decathlon,38258.54,1,38258.54,5,36345.613,Returning,UPI,No,466,4.3,South,0
2023-09-25,STR_105,Pune,PRD_445,Sports,Gym Equipment,Decathlon,23554.92,18,423988.55999999994,10,381589.70399999997,New,UPI,No,436,3.7,West,0
2024-09-03,STR_106,Hyderabad,PRD_333,Fashion,Men Clothing,Nike,20163.8,48,967862.3999999999,5,919469.2799999999,New,Debit Card,No,454,4.6,South,0
2023-05-21,STR_103,Delhi,PRD_852,Groceries,Snacks,Amul,28024.93,26,728648.18,20,582918.5440000001,Returning,Credit Card,No,479,4.0,North,0
2024-08-18,STR_101,Mumbai,PRD_132,Sports,Athletics,Adidas,10287.91,44,452668.04,20,362134.43200000003,New,UPI,No,400,4.3,West,0
2024-05-13,STR_107,Kolkata,PRD_716,Electronics,Laptops,Samsung,36865.89,47,1732696.83,0,1732696.83,Returning,UPI,No,365,4.3,East,0
2024-10-27,STR_107,Kolkata,PRD_228,Sports,Athletics,Adidas,16139.4,45,726273.0,0,726273.0,New,Debit Card,No,243,3.8,East,0
2023-12-29,STR_101,Mumbai,PRD_149,Electronics,Mobiles,OnePlus,47995.91,38,1823844.58,5,1732652.351,New,UPI,Yes,105,4.5,West,0
2024-12-06,STR_108,Ahmedabad,PRD_531,Groceries,Household,Tata,28658.42,13,372559.45999999996,0,372559.45999999996,Returning,Credit Card,No,215,4.7,West,0
2023-05-18,STR_101,Mumbai,PRD_565,Sports,Gym Equipment,Adidas,32069.21,20,641384.2,10,577245.78,New,UPI,Yes,296,3.6,West,0
2023-06-04,STR_103,Delhi,PRD_607,Electronics,Laptops,Apple,37443.74,11,411881.13999999996,5,391287.0829999999,New,Credit Card,Yes,473,4.2,North,0
2023-03-21,STR_102,Bangalore,PRD_262,Electronics,Laptops,Samsung,746.36,17,12688.12,0,12688.12,Returning,UPI,No,189,4.6,South,0
2023-05-24,STR_108,Ahmedabad,PRD_797,Home Appliances,Kitchen,Prestige,4136.68,31,128237.08000000002,0,128237.08000000002,Returning,UPI,Yes,426,4.7,West,0
2024-06-10,STR_101,Mumbai,PRD_283,Sports,Outdoor,Yonex,3836.68,48,184160.63999999998,0,184160.63999999998,Returning,Cash,No,340,3.9,West,0
2024-08-26,STR_101,Mumbai,PRD_847,Sports,Gym Equipment,Reebok,24075.99,33,794507.67,0,794507.67,New,UPI,No,388,4.1,West,0
2024-05-31,STR_104,Chennai,PRD_505,Electronics,Accessories,Sony,45076.15,31,1397360.6500000001,10,1257624.5850000002,New,Debit Card,No,439,4.7,South,0
2024-03-05,STR_102,Bangalore,PRD_841,Sports,Gym Equipment,Decathlon,2269.9,31,70366.90000000001,20,56293.52000000001,Returning,Credit Card,No,287,4.4,South,0
2024-03-04,STR_108,Ahmedabad,PRD_360,Fashion,Women Clothing,Nike,16772.42,49,821848.58,15,698571.293,Returning,Debit Card,No,464,4.4,West,0
2023-11-04,STR_102,Bangalore,PRD_390,Electronics,Mobiles,Samsung,26097.24,2,52194.48,0,52194.48,Returning,Debit Card,Yes,188,3.7,South,0
2023-04-11,STR_105,Pune,PRD_400,Sports,Gym Equipment,Yonex,13940.42,23,320629.66,15,272535.21099999995,Returning,Cash,Yes,63,3.8,West,0
2023-11-02,STR_103,Delhi,PRD_518,Electronics,Mobiles,Sony,22051.41,13,286668.33,10,258001.49700000003,Returning,Debit Card,No,105,3.9,North,0
2024-01-01,STR_104,Chennai,PRD_688,Groceries,Household,Tata,19656.21,17,334155.57,5,317447.7915,New,Cash,Yes,374,4.4,South,0
2023-10-21,STR_103,Delhi,PRD_749,Home Appliances,Kitchen,Philips,23292.67,32,745365.44,10,670828.896,New,UPI,No,108,4.5,North,0
2024-12-05,STR_108,Ahmedabad,PRD_776,Sports,Athletics,Adidas,8229.35,23,189275.05000000002,0,189275.05000000002,New,Debit Card,Yes,395,4.9,West,0
2024-01-08,STR_102,Bangalore,PRD_746,Groceries,Beverages,Nestle,18553.93,47,872034.71,15,741229.5035,Returning,UPI,No,442,3.5,South,0
2024-01-13,STR_106,Hyderabad,PRD_513,Sports,Athletics,Yonex,38590.65,12,463087.80000000005,5,439933.41000000003,New,Credit Card,No,264,4.7,South,0
2023-04-12,STR_106,Hyderabad,PRD_854,Home Appliances,Lighting,LG,25773.03,49,1262878.47,5,1199734.5465,New,UPI,Yes,194,4.3,South,0
2024-04-18,STR_103,Delhi,PRD_335,Fashion,Men Clothing,Puma,36220.98,38,1376397.2400000002,10,1238757.5160000003,Returning,UPI,No,341,3.8,North,0
2024-01-23,STR_108,Ahmedabad,PRD_343,Home Appliances,Lighting,Prestige,41417.84,9,372760.55999999994,20,298208.448,Returning,Credit Card,No,122,4.5,West,0
2024-12-17,STR_107,Kolkata,PRD_494,Fashion,Footwear,Puma,37288.58,23,857637.3400000001,15,728991.7390000001,New,Credit Card,No,212,4.5,East,0
2023-11-16,STR_105,Pune,PRD_032,Sports,Outdoor,Reebok,43657.21,46,2008231.66,10,1807408.494,Returning,UPI,No,269,4.2,West,0
2023-10-27,STR_103,Delhi,PRD_641,Fashion,Men Clothing,Puma,45855.82,11,504414.02,5,479193.319,New,Cash,No,351,4.7,North,0
2024-12-21,STR_102,Bangalore,PRD_069,Sports,Gym Equipment,Yonex,39031.08,24,936745.92,5,889908.624,Returning,Debit Card,Yes,482,4.9,South,0
2024-12-16,STR_108,Ahmedabad,PRD_131,Fashion,Women Clothing,Puma,16672.75,10,166727.5,5,158391.125,New,Cash,No,140,4.8,West,0
2024-03-11,STR_103,Delhi,PRD_214,Electronics,Laptops,Samsung,11240.07,40,449602.8,15,382162.38,Returning,UPI,No,468,4.1,North,0
2023-10-27,STR_108,Ahmedabad,PRD_260,Electronics,Accessories,OnePlus,14751.86,47,693337.42,20,554669.9360000001,New,Credit Card,Yes,284,3.8,West,0
2023-11-19,STR_101,Mumbai,PRD_760,Groceries,Snacks,Britannia,34532.13,19,656110.47,15,557693.8994999999,New,UPI,No,299,4.0,West,0
2023-03-22,STR_106,Hyderabad,PRD_281,Home Appliances,Lighting,Philips,9719.98,16,155519.68,15,132191.728,Returning,Cash,Yes,275,4.9,South,0
2023-06-15,STR_102,Bangalore,PRD_428,Groceries,Snacks,Amul,48318.11,28,1352907.08,5,1285261.726,New,Debit Card,No,433,4.8,South,0
2024-05-21,STR_108,Ahmedabad,PRD_418,Fashion,Footwear,Levis,45051.62,10,450516.2,0,450516.2,New,Credit Card,Yes,118,3.8,West,0
2024-04-25,STR_102,Bangalore,PRD_987,Sports,Outdoor,Adidas,6034.04,14,84476.56,20,67581.248,Returning,Credit Card,Yes,448,4.9,South,0
2024-03-25,STR_102,Bangalore,PRD_919,Groceries,Household,Amul,41047.96,14,574671.44,15,488470.72399999993,New,UPI,Yes,291,4.0,South,0
2023-09-09,STR_104,Chennai,PRD_160,Fashion,Women Clothing,Levis,7736.09,11,85096.99,20,68077.592,Returning,Credit Card,No,257,4.3,South,0
2024-05-20,STR_107,Kolkata,PRD_127,Sports,Outdoor,Adidas,14295.18,41,586102.38,15,498187.023,New,Cash,No,139,3.6,East,0
2024-09-07,STR_102,Bangalore,PRD_540,Electronics,Accessories,Sony,18168.24,18,327028.32,15,277974.072,Returning,Cash,No,182,4.6,South,0
2024-07-10,STR_107,Kolkata,PRD_599,Home Appliances,Lighting,Prestige,49143.07,4,196572.28,5,186743.666,New,Debit Card,No,256,3.9,East,0
2023-10-26,STR_108,Ahmedabad,PRD_468,Home Appliances,Cleaning,Philips,39134.95,13,508754.35,0,508754.35,New,Credit Card,No,185,3.6,West,0
2023-09-08,STR_101,Mumbai,PRD_011,Groceries,Household,Amul,10855.22,46,499340.12,0,499340.12,New,Debit Card,No,175,3.6,West,0
2024-05-04,STR_106,Hyderabad,PRD_323,Electronics,Accessories,Apple,11624.67,44,511485.48,15,434762.658,New,Credit Card,No,224,3.7,South,0
2023-07-06,STR_105,Pune,PRD_122,Home Appliances,Cleaning,Philips,14816.73,19,281517.87,10,253366.083,Returning,UPI,No,239,4.9,West,0
2024-12-17,STR_105,Pune,PRD_854,Groceries,Beverages,Tata,11175.91,37,413508.67,15,351482.3695,Returning,Debit Card,No,87,4.5,West,0
2024-02-02,STR_106,Hyderabad,PRD_414,Electronics,Laptops,Apple,10006.66,38,380253.08,20,304202.46400000004,Returning,Credit Card,No,403,4.1,South,0
2023-11-11,STR_103,Delhi,PRD_502,Home Appliances,Cleaning,Philips,16477.38,13,214205.94,5,203495.64299999998,New,UPI,Yes,247,4.8,North,0
2023-07-04,STR_103,Delhi,PRD_709,Sports,Gym Equipment,Yonex,29148.54,39,1136793.06,5,1079953.407,New,Cash,Yes,435,5.0,North,0
2023-06-13,STR_103,Delhi,PRD_649,Home Appliances,Kitchen,Philips,25633.76,30,769012.7999999999,15,653660.8799999999,Returning,UPI,Yes,140,4.7,North,0
2023-12-10,STR_104,Chennai,PRD_543,Home Appliances,Cleaning,Prestige,9680.24,21,203285.04,5,193120.788,Returning,UPI,Yes,488,3.8,South,0
2024-07-23,STR_108,Ahmedabad,PRD_645,Electronics,Accessories,Samsung,23273.72,5,116368.6,20,93094.88,New,Debit Card,No,152,4.2,West,0
2024-03-28,STR_101,Mumbai,PRD_062,Groceries,Household,Amul,48689.06,23,1119848.38,10,1007863.5419999999,New,Credit Card,Yes,406,4.1,West,0
2023-01-12,STR_106,Hyderabad,PRD_580,Electronics,Accessories,Apple,34836.11,5,174180.55,5,165471.5225,Returning,UPI,No,409,3.6,South,0
2024-09-17,STR_101,Mumbai,PRD_794,Fashion,Women Clothing,Nike,49100.28,44,2160412.32,20,1728329.856,New,Cash,No,135,3.9,West,0
2024-08-02,STR_105,Pune,PRD_677,Electronics,Mobiles,OnePlus,44029.15,27,1188787.05,15,1010468.9925,Returning,UPI,Yes,380,4.3,West,0
2023-11-12,STR_106,Hyderabad,PRD_915,Electronics,Accessories,OnePlus,9388.08,32,300418.56,20,240334.848,Returning,Debit Card,No,438,4.7,South,0
2023-02-13,STR_105,Pune,PRD_659,Fashion,Women Clothing,Levis,13854.84,21,290951.64,5,276404.058,Returning,Credit Card,No,101,3.9,West,0
2023-10-06,STR_101,Mumbai,PRD_933,Sports,Outdoor,Decathlon,808.61,7,5660.27,0,5660.27,Returning,Debit Card,No,366,4.5,West,0
2023-02-09,STR_108,Ahmedabad,PRD_664,Fashion,Men Clothing,Levis,7520.18,24,180484.32,5,171460.104,Returning,Cash,No,241,4.8,West,0
2023-12-03,STR_102,Bangalore,PRD_726,Groceries,Snacks,Britannia,18850.35,24,452408.39999999997,10,407167.56,New,Credit Card,No,150,4.8,South,0
2024-11-23,STR_107,Kolkata,PRD_290,Fashion,Women Clothing,H&M,9737.65,14,136327.1,0,136327.1,Returning,Debit Card,No,146,4.8,East,0
2023-01-10,STR_101,Mumbai,PRD_061,Sports,Gym Equipment,Decathlon,40098.5,16,641576.0,20,513260.80000000005,Returning,Cash,No,141,4.7,West,0
2023-03-17,STR_106,Hyderabad,PRD_170,Electronics,Accessories,Apple,40596.78,29,1177306.6199999999,5,1118441.2889999999,Returning,Cash,No,219,5.0,South,0
2023-07-11,STR_105,Pune,PRD_780,Home Appliances,Kitchen,LG,40513.05,37,1498982.85,20,1199186.28,Returning,UPI,No,207,3.5,West,0
2023-03-30,STR_107,Kolkata,PRD_118,Groceries,Snacks,Nestle,15096.04,1,15096.04,15,12831.634,Returning,UPI,Yes,412,4.4,East,0
2024-08-04,STR_101,Mumbai,PRD_738,Fashion,Footwear,Puma,22855.1,10,228551.0,0,228551.0,New,Debit Card,No,290,4.4,West,0
2023-10-12,STR_101,Mumbai,PRD_719,Home Appliances,Lighting,Whirlpool,3539.61,33,116807.13,20,93445.70400000001,Returning,UPI,No,170,4.7,West,0
2023-09-30,STR_102,Bangalore,PRD_662,Home Appliances,Lighting,Philips,15156.52,32,485008.64,20,388006.912,Returning,Cash,No,432,4.1,South,0
2024-03-09,STR_102,Bangalore,PRD_453,Electronics,Accessories,OnePlus,22918.23,16,366691.68,0,366691.68,New,Credit Card,No,482,4.4,South,0
2024-12-10,STR_105,Pune,PRD_111,Home Appliances,Kitchen,LG,6661.89,45,299785.05,5,284795.7975,New,Credit Card,No,403,3.6,West,0
2024-10-17,STR_103,Delhi,PRD_208,Home Appliances,Cleaning,Whirlpool,40246.83,24,965923.92,5,917627.724,New,UPI,No,151,4.3,North,0
2024-11-02,STR_107,Kolkata,PRD_958,Home Appliances,Lighting,LG,14610.69,35,511374.15,5,485805.4425,Returning,Credit Card,No,449,4.8,East,0
2024-10-01,STR_106,Hyderabad,PRD_566,Sports,Athletics,Reebok,43020.87,46,1978960.02,10,1781064.0180000002,New,UPI,No,80,4.4,South,0
2023-08-15,STR_105,Pune,PRD_634,Groceries,Beverages,Britannia,40066.7,20,801334.0,5,761267.2999999999,Returning,UPI,Yes,491,4.4,West,0
2023-07-09,STR_102,Bangalore,PRD_923,Home Appliances,Kitchen,Philips,3471.45,49,170101.05,15,144585.8925,Returning,Credit Card,Yes,384,3.9,South,0
2023-12-03,STR_107,Kolkata,PRD_311,Groceries,Household,Tata,37477.3,44,1649001.2000000002,10,1484101.0800000003,Returning,Credit Card,No,451,4.1,East,0
2024-02-10,STR_103,Delhi,PRD_380,Fashion,Footwear,Levis,11568.7,35,404904.5,5,384659.27499999997,Returning,Cash,Yes,230,4.8,North,0
2023-12-30,STR_106,Hyderabad,PRD_398,Groceries,Household,Nestle,39489.12,21,829271.52,15,704880.792,Returning,UPI,No,178,4.4,South,0
2023-04-09,STR_103,Delhi,PRD_075,Electronics,Accessories,Sony,31885.04,45,1434826.8,15,1219602.78,New,UPI,No,171,3.6,North,0
2024-03-18,STR_102,Bangalore,PRD_513,Electronics,Laptops,Samsung,43527.64,28,1218773.92,5,1157835.224,Returning,UPI,Yes,272,5.0,South,0
2024-07-07,STR_103,Delhi,PRD_835,Electronics,Mobiles,Samsung,33584.68,23,772447.64,15,656580.494,New,UPI,No,419,4.9,North,0
2024-06-21,STR_106,Hyderabad,PRD_530,Home Appliances,Kitchen,Whirlpool,40790.66,9,367115.94000000006,0,367115.94000000006,Returning,Cash,No,427,4.9,South,0
2023-05-20,STR_105,Pune,PRD_124,Groceries,Household,Nestle,6801.36,40,272054.39999999997,10,244848.95999999996,Returning,UPI,No,391,4.2,West,0
2023-08-09,STR_106,Hyderabad,PRD_581,Groceries,Snacks,Britannia,39233.5,35,1373172.5,20,1098538.0,New,UPI,No,499,5.0,South,0
2023-09-10,STR_106,Hyderabad,PRD_358,Sports,Outdoor,Adidas,37312.74,41,1529822.3399999999,10,1376840.106,New,UPI,No,90,4.9,South,0
2023-02-03,STR_104,Chennai,PRD_663,Home Appliances,Cleaning,Prestige,19279.51,42,809739.4199999999,0,809739.4199999999,Returning,Cash,No,116,3.8,South,0
2024-04-20,STR_102,Bangalore,PRD_261,Electronics,Laptops,OnePlus,36526.84,23,840117.32,20,672093.856,Returning,Debit Card,No,337,3.9,South,0
2023-06-09,STR_108,Ahmedabad,PRD_383,Sports,Outdoor,Reebok,10139.1,16,162225.6,15,137891.76,New,Credit Card,No,375,4.8,West,0
2024-03-09,STR_108,Ahmedabad,PRD_747,Electronics,Accessories,Samsung,17413.66,40,696546.4,10,626891.76,Returning,Cash,No,329,3.9,West,0
2024-09-07,STR_107,Kolkata,PRD_898,Groceries,Snacks,Nestle,22536.89,10,225368.9,0,225368.9,New,Cash,No,149,3.7,East,0
2024-05-10,STR_101,Mumbai,PRD_089,Fashion,Women Clothing,Levis,15087.19,11,165959.09,10,149363.181,Returning,Cash,No,293,4.1,West,0
2023-12-18,STR_108,Ahmedabad,PRD_105,Groceries,Beverages,Tata,23313.68,7,163195.76,5,155035.972,New,UPI,No,113,3.6,West,1
2024-02-28,STR_106,Hyderabad,PRD_785,Fashion,Footwear,Nike,46753.48,44,2057153.12,20,1645722.4960000003,Returning,Debit Card,No,63,4.1,South,0
2023-07-13,STR_106,Hyderabad,PRD_877,Electronics,Laptops,Samsung,48987.01,25,1224675.25,20,979740.2000000001,Returning,UPI,No,89,4.2,South,0
